timestamp,link,liters_str
2020-04-04 23:46:35.186796,https://cars.ksl.com/listing/6248790,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-04 23:50:41.114285,https://cars.ksl.com/listing/6349627,I4
2020-04-04 23:51:17.990461,https://cars.ksl.com/listing/6349646,V6
2020-04-04 23:52:09.126135,https://cars.ksl.com/listing/6282935,V6
2020-04-06 15:23:21.220359,https://cars.ksl.com/listing/5968154,1.6-liter
2020-04-06 15:28:10.285241,https://cars.ksl.com/listing/6005334,I4
2020-04-06 15:28:50.067138,https://cars.ksl.com/listing/6219135,V8
2020-04-06 15:29:05.405185,https://cars.ksl.com/listing/6321136,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-06 15:29:20.275824,https://cars.ksl.com/listing/6076718,V6
2020-04-06 23:13:54.475039,https://cars.ksl.com/listing/6352883,80kW AC Synchronous Motor
2020-04-06 23:19:02.453093,https://cars.ksl.com/listing/5968154,1.6-liter
2020-04-06 23:23:22.525260,https://cars.ksl.com/listing/6005334,I4
2020-04-06 23:23:55.948694,https://cars.ksl.com/listing/6219135,V8
2020-04-06 23:24:26.127075,https://cars.ksl.com/listing/6076718,V6
2020-04-06 23:24:31.022080,https://cars.ksl.com/listing/6321136,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-08 23:04:31.091850,https://cars.ksl.com/listing/6356668,1.5T I-4 DOHC 16-Valve
2020-04-08 23:23:00.544612,https://cars.ksl.com/listing/6355532,V6
2020-04-09 23:06:21.891731,https://cars.ksl.com/listing/6358718,V8
2020-04-09 23:09:40.303133,https://cars.ksl.com/listing/6358465,1.5T I-4 DOHC 16-Valve w/Turbocharger
2020-04-09 23:09:45.660949,https://cars.ksl.com/listing/6358457,none
2020-04-09 23:33:55.875894,https://cars.ksl.com/listing/6356668,1.5T I-4 DOHC 16-Valve
2020-04-10 23:29:02.819694,https://cars.ksl.com/listing/6359297,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-10 23:42:59.730112,https://cars.ksl.com/listing/6358457,none
2020-04-13 23:42:12.073700,https://cars.ksl.com/listing/6352883,80kW AC Synchronous Motor
2020-04-14 23:06:54.501255,https://cars.ksl.com/listing/6367068,3.0 TFSI 6 Cylinder 333 HP -inc Aluminum alloy
2020-04-15 23:30:28.128880,https://cars.ksl.com/listing/6355532,V6
2020-04-16 23:36:52.122794,https://cars.ksl.com/listing/6358457,none
2020-04-17 23:13:42.976825,https://cars.ksl.com/listing/6373621,2.0 TFSI 4 Cylinder 200 HP
2020-04-17 23:50:17.763933,https://cars.ksl.com/listing/6358457,none
2020-04-18 23:58:40.331016,https://cars.ksl.com/listing/6373621,2.0 TFSI 4 Cylinder 200 HP
2020-04-21 00:03:07.976895,https://cars.ksl.com/listing/6352883,80kW AC Synchronous Motor
2020-04-21 00:16:10.734174,https://cars.ksl.com/listing/6005334,I4
2020-04-21 00:16:34.924052,https://cars.ksl.com/listing/6219135,V8
2020-04-21 00:17:15.504571,https://cars.ksl.com/listing/6076718,V6
2020-04-21 00:17:18.387260,https://cars.ksl.com/listing/6321136,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-21 23:37:38.547202,https://cars.ksl.com/listing/6254047,V6
2020-04-21 23:37:54.950120,https://cars.ksl.com/listing/6254046,I4
2020-04-22 23:55:18.184351,https://cars.ksl.com/listing/6382138,2.0 TFSI 4 Cylinder 220 HP
2020-04-23 00:04:24.049477,https://cars.ksl.com/listing/6355532,V6
2020-04-23 00:23:02.067560,https://cars.ksl.com/listing/2896448,2.4/
2020-04-23 23:57:59.494485,https://cars.ksl.com/listing/6358457,none
2020-04-24 00:01:06.197061,https://cars.ksl.com/listing/6384667,1.5T I-4 DOHC 16-Valve
2020-04-24 00:01:50.473359,https://cars.ksl.com/listing/6384690,1.5T I-4 DOHC 16-Valve
2020-04-24 00:42:32.169624,https://cars.ksl.com/listing/6382138,2.0 TFSI 4 Cylinder 220 HP
2020-04-24 23:38:00.445884,https://cars.ksl.com/listing/6359297,1.5T I4 DOHC 16V Turbocharged VTEC
2020-04-24 23:38:53.811769,https://cars.ksl.com/listing/6385551,V6
2020-04-24 23:54:29.974981,https://cars.ksl.com/listing/6358457,none
2020-04-24 23:58:59.770332,https://cars.ksl.com/listing/6384690,1.5T I-4 DOHC 16-Valve
2020-04-24 23:59:32.148762,https://cars.ksl.com/listing/6384667,1.5T I-4 DOHC 16-Valve
2020-04-25 23:48:24.181818,https://cars.ksl.com/listing/6388924,V8
2020-04-26 00:08:44.805073,https://cars.ksl.com/listing/6387697,3.0 TFSI 6 Cylinder 310 HP -inc Direct-injection
2020-04-26 00:17:02.474908,https://cars.ksl.com/listing/6373621,2.0 TFSI 4 Cylinder 200 HP
2020-04-27 00:02:09.924882,https://cars.ksl.com/listing/6388924,V8
2020-04-27 00:22:55.609969,https://cars.ksl.com/listing/6387697,3.0 TFSI 6 Cylinder 310 HP -inc Direct-injection
2020-04-27 23:18:46.150799,https://cars.ksl.com/listing/6352883,80kW AC Synchronous Motor
2020-04-28 23:33:12.581998,https://cars.ksl.com/listing/6394444,1.5T I-4 DOHC 16-Valve
2020-04-28 23:33:36.959008,https://cars.ksl.com/listing/6394443,1.5T I-4 DOHC 16-Valve
2020-04-28 23:33:38.371935,https://cars.ksl.com/listing/6394426,1.5T I-4 DOHC 16-Valve
2020-04-28 23:47:54.843705,https://cars.ksl.com/listing/6393713,
2020-04-29 00:06:47.459805,https://cars.ksl.com/listing/6392907,
2020-04-29 00:06:49.386758,https://cars.ksl.com/listing/6392906,
2020-04-29 00:07:12.602436,https://cars.ksl.com/listing/6392905,
2020-04-29 23:19:33.246130,https://cars.ksl.com/listing/6382138,2.0 TFSI 4 Cylinder 220 HP
2020-04-29 23:30:21.845775,https://cars.ksl.com/listing/6355532,V6
2020-04-29 23:51:50.867654,https://cars.ksl.com/listing/6395139,
2020-04-29 23:51:53.547523,https://cars.ksl.com/listing/6395140,
2020-04-30 23:46:41.432308,https://cars.ksl.com/listing/6358457,none
2020-04-30 23:51:15.736477,https://cars.ksl.com/listing/6384690,1.5T I-4 DOHC 16-Valve
2020-04-30 23:51:30.725041,https://cars.ksl.com/listing/6384667,1.5T I-4 DOHC 16-Valve
2020-05-01 00:13:35.918489,https://cars.ksl.com/listing/6245140,
2020-05-01 00:21:20.349675,https://cars.ksl.com/listing/6397411,
2020-05-01 00:21:27.079078,https://cars.ksl.com/listing/6397409,
2020-05-01 00:37:48.546116,https://cars.ksl.com/listing/6382138,2.0 TFSI 4 Cylinder 220 HP
2020-05-02 00:14:31.657159,https://cars.ksl.com/listing/6385551,V6
2020-05-02 00:24:52.799639,https://cars.ksl.com/listing/6399660,
2020-05-02 00:24:54.149492,https://cars.ksl.com/listing/6399657,
2020-05-02 00:24:57.699112,https://cars.ksl.com/listing/6399658,
2020-05-03 00:11:57.629011,https://cars.ksl.com/listing/6403990,2.0 TFSI 4 Cylinder 200 HP
2020-05-03 00:12:18.647830,https://cars.ksl.com/listing/6403997,3.0 TFSI 6 Cylinder 310 HP -inc Direct-injection
2020-05-03 00:13:55.186803,https://cars.ksl.com/listing/6403392,83kw Electric Motor
2020-05-03 00:14:53.494259,https://cars.ksl.com/listing/6403784,1.8 TFSI 4 Cylinder 170 HP
2020-05-03 00:14:56.003989,https://cars.ksl.com/listing/6403748,1.5T I-4 DOHC 16-Valve Turbocharged VTEC
2020-05-03 00:16:23.416520,https://cars.ksl.com/listing/6403597,83kw Electric Motor
2020-05-03 00:26:29.375802,https://cars.ksl.com/listing/6402807,39.5 Cu.in. Range Extender
2020-05-03 00:34:32.824951,https://cars.ksl.com/listing/6402546,
